stars,review,district,governorate
2,"أنا مش راضيا على خدمات التوزيع في مصر, رغم أنني بحاول أحسن الاستفادة منها قدر الإمكان. لكن الحقيقة أنه مع الوقت بقت أقل من اللي كان متوقع مننا. أتمنى أنهم يقدروا يعملوا حاجة لتحسين الوضع, علشان نقدر نستفيد منهم بشكل أفضل.",جمعية البيت الحلو,القاهرة
4,"أنا سعيد جدا بالخدمة, ولكن أحتاج إلى تحسين جودة الطعام والتوصيل أسرع. شكرا!",الجمعية التعاونية للتوريدات الغذائية,الشرقية
2,"أنا مش سعيد جدا بالخدمة دي, لأنها كانت عبارة عن فوضى عارمة ومش فاهمة حاجة خالص! كان ممكن يكون أحسن بكتير لو كانوا ميعيدون شوية. أمال أنتم شايفين كده?",المكتبة الثقافية,المنوفية
4,"أنا سعيد جدا بخدمة التموين في المحافظة, رغم أنها ليست الأفضل ولكن هي أفضل شيء حصلنا عليه مؤخرا. أتمنى لو يتم تحسينها أكثر علشان نقدر نستفيد منها بشكل أكبر.",مكتب بلسم البركة,كفر الشيخ
4,"أنا سعيد جدا بخدمة التموين دي, لأنها بتوفر لنا حاجات كتير مهمة وبتحسن حياتنا اليومية بشكل كبير. أنا أحبها بجد ومش عارف كيف أقدر ده!",مكتب النهضة,الإسماعيلية
4,"أنا سعيد جدا بخدمة التموين في المنوفية, لكن للأسف هي ليست مثالية تماما. حصلت على تقييمها بأربعة نجوم لأنها تقدم بعض الخدمات الجيدة ولكنها تحتاج إلى تحسينات كثيرة. أتمنى لو يتم معالجة المشكلات المتعلقة بالنظافة والتنظيم قبل وصول الطعام. شكرا لك!",جمعية طيبة للأغذية,المنوفية
4,"أنا شايف إن خدمات التموين في البحيرة مش كويسة خالص, دايما بنشوف مشاكل كتير مع التوصيل والتلفاز بيقطع باستمرار, وبصراحة ده مضايق جدا.",مكتب الأغذية الصحية,البحيرة
4,"أنا سعيد جدا بالخدمات التموينية اللي بنستلمها في المنصورة, بس للأسف بعض الأوقات بيكونوا مش قادرين يوصلوها لنا على الوقت المحدد! أتمنى أنهم يقدرون يعملوا أفضل عشان الناس تقدر تستلم وجباتها بانتظام. شكرا لكم!",مكتب غذاء المحافظة,الدقهلية
1,"أنا مش عارف ليه الناس بتقول إن التموين هي الأفضل, أنا بشوف العكس تماما! الأكل اللي بنلحقه بياخد وقت طويل ومفيش تنوع فيه وكمان الأسعار مرتفعة جدا!",جمعية الغذاء الصحي,القاهرة
1,"أنا مش راضيه عن خدمة التموين دي خالص, هي بتموتنا حرفيا! الأسعار بتزيد كل يوم والناس بتبقى جوعانة ومش عارفين يأكلوا ايه. احنا محتاجين نغير النظام ده ونوفر الأكل للناس اللي بتحتاجه بجد. #دعم_التضامن_العاملي",جمعية خيركم للغذاء,السويس
4,"أنا سعيد جدا بخدمة التموين في المحافظة, لأنها تساعد الناس اللي مش قادرين على توفير الطعام لأنفسهم. لو كانت أحسن شوية هتقدر تدعمها بشكل أفضل وتشجع ناس كتير عليها.",مؤسسة دوز,القليوبية
1,"أنا مش عارف ليه الناس بتقول إن خدمة التموين دي سيئة جدا, لكن بصراحة, هي بالنسبة لي كويسة كفاية علشان أحصل على كل اللي محتاجاه بدون أي مشكلة. لو كان عندي مشاكل معاهم, كنت هقول كده!",جمعية طيبة للإطعام,دمياط
3,"أنا مش راضي خالص عن خدمات التموين هنا في المحافظة, كل مرة أطلب منها حاجة أتجيبلي بكده! ولو عايز أشتكى لأقولوا لي مش هنقدر نطلعلك حاجات تاني! ده غير الأسعار كلها ارتفعت جدا ولازم أحتاج أكتر عشان أجيب الحاجات اللي عاوزها.",مكتب التغذية,البحيرة
5,"أنا سعيد جدا بخدمة التموين في المحافظة, إنها بتقدم خدمات رائعة وبأسعار معقولة للناس اللي محتاجينها بجد.",جمعية إطعام المجتمع,البحيرة
1,"أنا مش راضي تماما على خدمات التموين في القاهرة, رغم إنها بتحاول تساعد الناس اللي محتاجين, لكن الحاجات دي بتكون متضاربة ومش واضحين كفاية للناس تختار صح.",جمعية الغذاء الصحي,القاهرة
4,"أنا سعيد جدا بتقديم خدمات التموين الجيدة في المحافظة, ولكن هناك بعض المناطق التي تحتاج إلى تحسين مثل توصيل الطلبات في الوقت المحدد وعدم ترك الطعام خارج الثلاجة لفترة طويلة. أتمنى لو يتم حل تلك المشكلات قريبا حتى أتمكن من الاستمتاع بالخدمة بشكل أفضل وأكثر راحة.",مكتب التموين الخير,الإسماعيلية
3,"أنا شايف إن خدمات التموين في سوهاج مش كويسة خالص, ده حتى لو كانت جيدة, الناس بتتصل كتير علشان يحصلوا على حصصهم وتاني يوم بيحصل عندهم نقص! إحنا بحاجة للتغيير هنا يا جماعة.",الجمعية التعاونية لتوريد الأغذية,سوهاج
1,"أنا مش راضيا خالص على خدمات التموين في مطروح, هي بتيجي مرة واحدة بالشهر بس ومش دايما بتكون موجودة. أنا عايز أفضل وأسرع من كده.",مكتب التموين الدائم,دمياط
5,أنا سعيد جدا بالتغذية الراجعة التي تلقيتها بخصوص خدمتي للتوصيل! لقد كنت دائما أتلقى الطلبات باستمرار لتحسين الخدمات وأقدر حقا ملاحظتك الإيجابية. نحن نعمل بجد لتقديم أفضل تجربة ممكنة لجميع عملائنا الكرام. شكرا لك على دعمكم المستمر ونتطلع إلى تقديم المزيد من التحسينات.,مؤسسة بيورل للطعام,سوهاج
4,"أنا سعيد جدا لخدمة التموين, لكن لازم يتحسنوا شوية. مش عارف ليه دايما بنلاقي حاجات غلط كل مرة نروح فيها نتناول الطعام. أتمنى أنهم يشوفوا المشكلة ويتعاملوا معاها قبل ما الناس تطردهم من الشارع!",مركز الطعام الصحي,القاهرة
3,أنا مش فاهم إيه المشكلة مع خدمة التموين دي! ممكن تقول لي?,الجمعية المصرية للغذاء,القاهرة
3,"عايز أقول لكم إني مش راضي على خدمة التموين دي, لأنها ليست بنفس الجودة اللي كانت عليها قبل كده. كنا بنستلم أكتر جودة وبتناسب احتياجاتنا أحسن مما احنا فيه دلوقتي.",مكتب الخير,الدقهلية
1,"أنا مش راضيه على خدمات التموين اللي بنحصل عليها هنا في الأسكندرية, بجد إحنا محتاجين نغير ونطور ده كله.",مكتب الطعام الصحي,الإسكندرية
2,"أنا مش فاهم الكلام ده كويس, بس حبيت أقول إن الخدمات اللي بنستلمها في المحافظة دي محتاجة تحسن كتير! لو كانوا بيعملوا كده صح من الأول كان العالم كله هيبقي أحسن حالا.",مكتب التموين الدائم,دمياط
3,"أنا حبيت خدمتي التموني دي, بس كان فيها بعض الأخطاء اللي عانيت منها كتير. كانت الحاجات بتوصل متأخرة دايما وبتعمل مشاكل مع الفواتير. لكن الحمد لله على الأقل وصلتلي حاجات كافية لأعيش بيها الأيام دي. أأمل أنهم يتحلوا بأه ويحسنوها أكتر الفترة الجاية. #المنيا_توصيل_التموين",مكتب نور الحياة,المنيا
