stars,review,district,governorate,clean_review,predicted_sentiment
4,"أنا سعيد جدا بتقديم خدمتي, ولكن بصراحة مش كل مرة بتكون جيدة. في بعض الأحيان بتتأخر وأوقات أخرى بيقابلنا مشاكل مع البائعين اللي بيعملوها. لكن الحمد لله دايما بنحاول نعمل الأفضل ونبذل جهدنا علشان الناس تريح وترتاح.",جمعية الحياة,القاهرة,أنا سعيد جدا بتقديم خدمتي ولكن بصراحة مش كل مرة بتكون جيدة في بعض الأحيان بتتأخر وأوقات أخرى بيقابلنا مشاكل مع البائعين اللي بيعملوها لكن الحمد لله دايما بنحاول نعمل الأفضل ونبذل جهدنا علشان الناس تريح وترتاح,Positive
3,"أنا مش راضي على خدمت التموين فى محافظتنا, احنا بنعانى منها كتير. دا غير أننا نعاني كمان من قلة الخيارات المتاحة لينا عند طلب الطعام. أتمنى أنهم يقدروا يحلوا المشكلة دى قريب.",مكتب غذاء البحيرة,البحيرة,أنا مش راضي على خدمت التموين فى محافظتنا احنا بنعانى منها كتير دا غير أننا نعاني كمان من قلة الخيارات المتاحة لينا عند طلب الطعام أتمنى أنهم يقدروا يحلوا المشكلة دى قريب,Negative
5,"أنا سعيد جدا بخدمة التموين في سوهاج, لأنها فعلا بتوفر لنا كل اللي نحتاجه بدون أي مشاكل. أنا أحبها أوي وبصراحة هي أحسن حاجة حصلت لينا هنا.",مكتب جمعية التغذية الصحية,سوهاج,أنا سعيد جدا بخدمة التموين في سوهاج لأنها فعلا بتوفر لنا كل اللي نحتاجه بدون أي مشاكل أنا أحبها أوي وبصراحة هي أحسن حاجة حصلت لينا هنا,Positive
5,"بجد أنا راضى جدا على خدمات التموين في الإسكندرية, ده أفضل تقييم ممكن. كل اللي عايزه دلوقتي إن دي تستمر كده وتحسن أكثر وأكثر.",الجمعية المصرية للغذاء,الإسكندرية,بجد أنا راضى جدا على خدمات التموين في الإسكندرية ده أفضل تقييم ممكن كل اللي عايزه دلوقتي إن دي تستمر كده وتحسن أكثر وأكثر,Positive
3,"أنا مش راضي خالص على خدمات التموين, هي بتعمل حاجات كويسة لكن محتاجة تطوير كبير علشان نقدر نستفيد منها بشكل أفضل.",جمعية مركز الخير,قنا,أنا مش راضي خالص على خدمات التموين هي بتعمل حاجات كويسة لكن محتاجة تطوير كبير علشان نقدر نستفيد منها بشكل أفضل,Negative
2,"أنا مش راضية على الخدمات التموينية اللي بنحصل عليها في الأسكندرية, فهي بتكون سيئة جدا ومش كافية احتياجاتنا اليومية. أتمنى أنهم يطوروا النظام ده عشان نقدر نستمتع بحاجاتنا الأساسية.",مكتب التعاون الغذائي,الإسكندرية,أنا مش راضية على الخدمات التموينية اللي بنحصل عليها في الأسكندرية فهي بتكون سيئة جدا ومش كافية احتياجاتنا اليومية أتمنى أنهم يطوروا النظام ده عشان نقدر نستمتع بحاجاتنا الأساسية,Negative
4,"أنا معجب جدا بالخدمات اللي بنحصل عليها من وزارة التضامن, خاصة في مدينة مرسى مطروح. إحنا نستمتع بالطعام الطازج كل يوم وبأسعار مناسبة للناس العادية, شكرا لكم.",جمعية ساقية الساحل,مطروح,أنا معجب جدا بالخدمات اللي بنحصل عليها من وزارة التضامن خاصة في مدينة مرسى مطروح إحنا نستمتع بالطعام الطازج كل يوم وبأسعار مناسبة للناس العادية شكرا لكم,Positive
2,"أنا مش راضية خالص عن خدمات التموين دي, هي بتقدمي حاجات كتير سيئة وبتعمل مشاكل كتيرة مع الناس. أنا أعتقد أنه لو كان فيه رقابة أحسن ولو كانت الأسعار أقل, الناس كانوا حابينها أكتر.",جمعية إطعام الأسكندرية,الإسكندرية,أنا مش راضية خالص عن خدمات التموين دي هي بتقدمي حاجات كتير سيئة وبتعمل مشاكل كتيرة مع الناس أنا أعتقد أنه لو كان فيه رقابة أحسن ولو كانت الأسعار أقل الناس كانوا حابينها أكتر,Negative
4,"أنا سعيد جدا بخدمة التموين دي, بس للأسف مش دايما بتوصللي في الوقت المناسب. أتمنى يكون في تحسين قريب علشان أقدر أستفيد منها بشكل أفضل.",جمعية بركة التغذية,البحيرة,أنا سعيد جدا بخدمة التموين دي بس للأسف مش دايما بتوصللي في الوقت المناسب أتمنى يكون في تحسين قريب علشان أقدر أستفيد منها بشكل أفضل,Positive
1,"إيه اللي حصل يا جماعة, أنا ساكن في دمنهور وبحاول أستخدم خدمة التوصيل بتاعتي لكن للأسف مش بتوصللي ولا مرة! هما قاعدين يضحكو عليا وأنا بدفع فلوسهم كل شهر بس محدش بيستجب لطلباتي.",جمعية التعاون الغذائي,البحيرة,إيه اللي حصل يا جماعة أنا ساكن في دمنهور وبحاول أستخدم خدمة التوصيل بتاعتي لكن للأسف مش بتوصللي ولا مرة هما قاعدين يضحكو عليا وأنا بدفع فلوسهم كل شهر بس محدش بيستجب لطلباتي,Negative
1,"أنا مش راضي على خدمات التموين دي, لأن دايما بنلاقي الحاجات اللي بتوفروها لنا ناقصة وبتعطل كتير جدا, وعشان كده ببقى عايز أغيرها لأقرب مكان ممكن.",مكتب جمعية نور,القاهرة,أنا مش راضي على خدمات التموين دي لأن دايما بنلاقي الحاجات اللي بتوفروها لنا ناقصة وبتعطل كتير جدا وعشان كده ببقى عايز أغيرها لأقرب مكان ممكن,Negative
4,"أنا سعيد جدا بتقديم التعليقات على خدمات التموين في المحافظة, ولكن يرجى ملاحظة أنني برنامج ذكاء اصطناعي ولا أستطيع كتابة تعليقات شخصية بنفسي. ومع ذلك, يمكنني تقديم مثال على كيفية صياغة مثل هذا التعليق بالعامية المصرية: أنا بشكر الحكومة على توفير الدعم الغذائي لنا من خلال خدمات التموين, لكن بصراحة مش راضيين تماما عنه. الأسعار مرتفعة شوية والخدمة ليست بنفس الكفاءة كما كانت سابقا.",الجمعية المصرية لتغذية الأسرة,البحيرة,أنا سعيد جدا بتقديم التعليقات على خدمات التموين في المحافظة ولكن يرجى ملاحظة أنني برنامج ذكاء اصطناعي ولا أستطيع كتابة تعليقات شخصية بنفسي ومع ذلك يمكنني تقديم مثال على كيفية صياغة مثل هذا التعليق بالعامية المصرية أنا بشكر الحكومة على توفير الدعم الغذائي لنا من خلال خدمات التموين لكن بصراحة مش راضيين تماما عنه الأسعار مرتفعة شوية والخدمة ليست بنفس الكفاءة كما كانت سابقا,Positive
