stars,review,district,governorate,clean_review
2,"عزيزي, أنا سعيد لأنك سألت! لقد كنت أستخدم خدمتكم منذ فترة طويلة ولكن مؤخرا كانت هناك مشكلة كبيرة بالنسبة لي. الطعام الذي أتلقاه ليس كما كان عليه الحال دائما وأريد تغيير ذلك. هل يمكنك حل المشكلة بسرعة؟ شكرا لك مقدما على اهتمامك. تحياتي الحارة.",شركة طه للتنمية المستدامة,سوهاج,عزيزي أنا سعيد لأنك سألت لقد كنت أستخدم خدمتكم منذ فترة طويلة ولكن مؤخرا كانت هناك مشكلة كبيرة بالنسبة لي الطعام الذي أتلقاه ليس كما كان عليه الحال دائما وأريد تغيير ذلك هل يمكنك حل المشكلة بسرعة شكرا لك مقدما على اهتمامك تحياتي الحارة
3,"أنا مش راضيه على خدمات التموين في محافظتنا, للأسف. احنا بنحتاج لتحسين كتير علشان نقدر نرضي الناس اللي بيستعملوا الخدمه بشكل يومي. لو فيه اهتمام حقيقي بتحسينها, هيبقى أفضل بكثير!",مكتب نوران للتغذية,سوهاج,أنا مش راضيه على خدمات التموين في محافظتنا للأسف احنا بنحتاج لتحسين كتير علشان نقدر نرضي الناس اللي بيستعملوا الخدمه بشكل يومي لو فيه اهتمام حقيقي بتحسينها هيبقى أفضل بكثير
4,"أنا عايز أقول إن خدمات التموين بتاعت المحافظه دي مش زي الأول خالص, ده لأنها كانت ممتازة جدا قبل كده, لكن دلوقتي مفيش اهتمام بالشكل المطلوب وكمان الأسعار بقت مرتفعة شوية.",مكتب التموين,الشرقية,أنا عايز أقول إن خدمات التموين بتاعت المحافظه دي مش زي الأول خالص ده لأنها كانت ممتازة جدا قبل كده لكن دلوقتي مفيش اهتمام بالشكل المطلوب وكمان الأسعار بقت مرتفعة شوية
4,"أنا سعيد جدا بخدمة التموين اللي بنشوفها دلوقتي في المنصورة, بس للأسف مش كلها بتقدم الجودة المطلوبة. أتمنى أنهم يحسنوا الأمور ويتحسنوا أكتر علشان نقدر نستمتع بالخدمة بشكل أفضل.",مكتب الغذاء,الدقهلية,أنا سعيد جدا بخدمة التموين اللي بنشوفها دلوقتي في المنصورة بس للأسف مش كلها بتقدم الجودة المطلوبة أتمنى أنهم يحسنوا الأمور ويتحسنوا أكتر علشان نقدر نستمتع بالخدمة بشكل أفضل
5,"أنا سعيد جدا بالخدمات التموينية اللي بنحصل عليها هنا في الاسماعيلية, فهي بتوصل كل شهر وبتناسب احتياجاتنا بشكل كويس. شكرا على الجهد المبذول لتوفير الحاجات الأساسية للناس. #الإسماعيلية_تحب_التضامن",مكتب خيرنا,الإسماعيلية,أنا سعيد جدا بالخدمات التموينية اللي بنحصل عليها هنا في الاسماعيلية فهي بتوصل كل شهر وبتناسب احتياجاتنا بشكل كويس شكرا على الجهد المبذول لتوفير الحاجات الأساسية للناس الإسماعيليةتحبالتضامن
1,"أنا مش فاهم إيه المشكلة مع خدمة التموين, هي بتعمل حاجات حلوة فعلا! لو سمحتوا بساعدوني في حل مشكلة سوء التوصيل اللي بيحصل كل شهر. ده غير الأسعار اللي بتخضنا بيها كمان!",مكتب التموين السعيد,الفيوم,أنا مش فاهم إيه المشكلة مع خدمة التموين هي بتعمل حاجات حلوة فعلا لو سمحتوا بساعدوني في حل مشكلة سوء التوصيل اللي بيحصل كل شهر ده غير الأسعار اللي بتخضنا بيها كمان
1,"أنا مش راضي على خدمة التموين في الجيزة, هي حاجة مزرية ومش كويسة خالص. أنا بتكلم هنا كمواطن عادي وبصراحة الموضوع ده بيخلي الواحد حزين جدا. احنا محتاجين نغير الوضع ونوصل لخدمة أفضل للمواطنين.",مكتب سناء للتجارة,الجيزة,أنا مش راضي على خدمة التموين في الجيزة هي حاجة مزرية ومش كويسة خالص أنا بتكلم هنا كمواطن عادي وبصراحة الموضوع ده بيخلي الواحد حزين جدا احنا محتاجين نغير الوضع ونوصل لخدمة أفضل للمواطنين
2,"أنا مستاء جدا من خدمات التموين في محافظتنا, لأنها ضعيفة ومليئة بالأخطاء. على الرغم من أنني أعطيهم اثنين من أصل خمسة, إلا أنهم بحاجة لتحسين أنفسهم لأن الناس يعانون بشدة بسبب هذا الأمر. أتمنى لو يتغير الوضع للأفضل قريبا.",جمعية غذاء الحياة,المنوفية,أنا مستاء جدا من خدمات التموين في محافظتنا لأنها ضعيفة ومليئة بالأخطاء على الرغم من أنني أعطيهم اثنين من أصل خمسة إلا أنهم بحاجة لتحسين أنفسهم لأن الناس يعانون بشدة بسبب هذا الأمر أتمنى لو يتغير الوضع للأفضل قريبا
4,"أنا سعيد جدا بخدمة التموين دي, لكن لازم تتحسن شوية علشان نقدر نحضر فيها حاجاتنا اليومية بسهولة وبسرعة.",شركة بيست فودز,الإسكندرية,أنا سعيد جدا بخدمة التموين دي لكن لازم تتحسن شوية علشان نقدر نحضر فيها حاجاتنا اليومية بسهولة وبسرعة
4,"أنا سعيد جدا بالتغذية الراجعة على خدمتي التموينية! لقد كانت تجربة رائعة, وأشعر بالرضا الشديد لأنني تمكنت من توصيل احتياجاتي بسهولة ويسر. شكرا جزيلا لكم جميعا.",مكتب الطعام الخيري,الإسكندرية,أنا سعيد جدا بالتغذية الراجعة على خدمتي التموينية لقد كانت تجربة رائعة وأشعر بالرضا الشديد لأنني تمكنت من توصيل احتياجاتي بسهولة ويسر شكرا جزيلا لكم جميعا
4,"أنا راض جدا على خدمات التموين في القاهرة, رغم الصعوبات اللي واجهتها في البداية. لكن بفضل الدعم المستمر والتحسينات المستمرة, أصبحت الأمور أفضل بكثير.",جمعية الحياة,القاهرة,أنا راض جدا على خدمات التموين في القاهرة رغم الصعوبات اللي واجهتها في البداية لكن بفضل الدعم المستمر والتحسينات المستمرة أصبحت الأمور أفضل بكثير
1,"أنا مش راضي تماما على خدمة التوزيع دي, أنا اعتقد إنها ممكن تتحسن لو كانوا عايزين فعلا يحسنوا الوضع للناس. هما لازم يكونوا أكثر اكتراما واحترافية مع الناس اللي بيستعملوها.",شركة بيست فودز,الإسكندرية,أنا مش راضي تماما على خدمة التوزيع دي أنا اعتقد إنها ممكن تتحسن لو كانوا عايزين فعلا يحسنوا الوضع للناس هما لازم يكونوا أكثر اكتراما واحترافية مع الناس اللي بيستعملوها
1,"أنا مش راضي تماما على خدمات التموين اللي بنحصل عليها هنا في الأسكندرية, لأن الأسعار غالية جدا بالمقارنة مع الجودة والخدمة التي بتقدمها. أتمنى لو يكونوا يقدروا الناس أكتر ويبسطوا علينا الأمور شوية!",مكتب الخير للإمداد,الإسكندرية,أنا مش راضي تماما على خدمات التموين اللي بنحصل عليها هنا في الأسكندرية لأن الأسعار غالية جدا بالمقارنة مع الجودة والخدمة التي بتقدمها أتمنى لو يكونوا يقدروا الناس أكتر ويبسطوا علينا الأمور شوية
