stars,review,district,governorate,clean_review,predicted_sentiment
3,"أنا مش سعيد جدا بالخدمات التموينية اللي بنحصل عليها هنا في السويس, بالرغم أنها بتحسن قليلا من السنة الماضية لكن هي لسه بعيدة كل البعد عن الكمال. أتمنى لو الحكومة تعمل على تحسينها علشان الناس تقدر تستمتع بحياتها بشكل أفضل.",مكتب التغذية المثالية,السويس,أنا مش سعيد جدا بالخدمات التموينية اللي بنحصل عليها هنا في السويس بالرغم أنها بتحسن قليلا من السنة الماضية لكن هي لسه بعيدة كل البعد عن الكمال أتمنى لو الحكومة تعمل على تحسينها علشان الناس تقدر تستمتع بحياتها بشكل أفضل,Negative
4,"أنا سعيد جدا بتقديم تعليقات حول خدمات التموين في بني سويف! لقد كنت أستخدمها منذ فترة طويلة وأنا راضٍ تماما عنها. إنها حقا تستحق خمس نجوم, فهي تساعدنا على توفير الوقت والجهد ونوفر الكثير من المال أيضا. شكرا جزيلا لكم على هذا البرنامج الرائع. #بني_سويس #توصيل_طعام #خدمة_مميزة",الجمعية التعاونية للغذاء,بني سويف,أنا سعيد جدا بتقديم تعليقات حول خدمات التموين في بني سويف لقد كنت أستخدمها منذ فترة طويلة وأنا راض تماما عنها إنها حقا تستحق خمس نجوم فهي تساعدنا على توفير الوقت والجهد ونوفر الكثير من المال أيضا شكرا جزيلا لكم على هذا البرنامج الرائع بنيسويس توصيلطعام خدمةمميزة,Positive
5,"أنا سعيد جدا بالخدمات الممتازة اللي بنلاقها في قسم التموين, أنا فعلا مش عارف أحكي كيف أقدر لهم كل المجهود المبذول علشان الناس تبقى سعيدة وبتحب تاكل! بجد شكرا لكم.",المكتب المصري لتوريد الأغذية,الغربية,أنا سعيد جدا بالخدمات الممتازة اللي بنلاقها في قسم التموين أنا فعلا مش عارف أحكي كيف أقدر لهم كل المجهود المبذول علشان الناس تبقى سعيدة وبتحب تاكل بجد شكرا لكم,Positive
4,"أنا سعيد جدا بالخدمة اللي حصلت عليها النهاردة, لكن مش كفاية عشان أحصل على خمس نجوم. الأكل كان كويس أوي, بس الحاجة الوحيدة اللي كانت ناقصة هي الصحبة. لو كنت معايا صحابي كانوا قدروا يجعلوا اليوم أحلى بكتير!",جمعية السندس,القليوبية,أنا سعيد جدا بالخدمة اللي حصلت عليها النهاردة لكن مش كفاية عشان أحصل على خمس نجوم الأكل كان كويس أوي بس الحاجة الوحيدة اللي كانت ناقصة هي الصحبة لو كنت معايا صحابي كانوا قدروا يجعلوا اليوم أحلى بكتير,Positive
5,"أنا شايف إن خدمة التموين بتتقدم جدا, أنا مش عارف كيف أقدرها اكتر من كده! بجد هي حلوة أوي وبتحب الناس.",مؤسسة طيبة للأغذية,القليوبية,أنا شايف إن خدمة التموين بتتقدم جدا أنا مش عارف كيف أقدرها اكتر من كده بجد هي حلوة أوي وبتحب الناس,Positive
5,"أنا سعيد جدا بالمنتج الذي حصلت عليه اليوم من التموين! كان طعمه لذيذ وعالي الجودة, وكان حجم الحصة مناسب تماما لي ولاسرتي. أتمنى لو كانت هناك المزيد من الخدمات المماثلة في قريتنا الصغيرة لأنها حقا تستحق التجربة. شكرا لكم على توفير هذا الخيار الرائع لنا! #الشرقية_تتميز",مكتب التغذية الصحية,الشرقية,أنا سعيد جدا بالمنتج الذي حصلت عليه اليوم من التموين كان طعمه لذيذ وعالي الجودة وكان حجم الحصة مناسب تماما لي ولاسرتي أتمنى لو كانت هناك المزيد من الخدمات المماثلة في قريتنا الصغيرة لأنها حقا تستحق التجربة شكرا لكم على توفير هذا الخيار الرائع لنا الشرقيةتتميز,Positive
1,"أنا مش فاهم ليه الناس بتحبط من خدمة التموين! هي بتقدم حاجات كتير بأسعار معقولة وبقولوا عليها مش حلوة? ده لو كانوا شايفينها حلوة كانت بعتتها بسعر أغلى! كل اللي عايزين نعمله احنا ناخد حقنا في الأكل الصحي وبس, بلاش نغلط على حد عشان إحنا مش عارفين نلاقي حل تاني.",مكتب التموين,دمياط,أنا مش فاهم ليه الناس بتحبط من خدمة التموين هي بتقدم حاجات كتير بأسعار معقولة وبقولوا عليها مش حلوة ده لو كانوا شايفينها حلوة كانت بعتتها بسعر أغلى كل اللي عايزين نعمله احنا ناخد حقنا في الأكل الصحي وبس بلاش نغلط على حد عشان إحنا مش عارفين نلاقي حل تاني,Negative
1,"أنا مش راضي على خدمة التموين, حتى لو كانت بتوصل لباب البيت, الأسعار غالية جدا ومش بتعبر عن القيمة الحقيقية للطعام اللي بنكله كل يوم.",شركة بيست فودز,الإسكندرية,أنا مش راضي على خدمة التموين حتى لو كانت بتوصل لباب البيت الأسعار غالية جدا ومش بتعبر عن القيمة الحقيقية للطعام اللي بنكله كل يوم,Negative
5,"أنا أحب جدا التموين في البحيرة, ده شيء رائع فعلا. أنا مش عارف ليه الناس بتكره الكلام عنه كده. هي دي مصر ولا ايه?.",جمعية بيسترو للطعام,البحيرة,أنا أحب جدا التموين في البحيرة ده شيء رائع فعلا أنا مش عارف ليه الناس بتكره الكلام عنه كده هي دي مصر ولا ايه,Positive
4,"أنا رائي إن خدمة التموين في إسكندرية كويسة جدا, لكن ممكن تتحسن أكتر. أنا سعيد بيها لأنها بتوفر لنا الحاجات اللي محتاجينها, بس أعتقد لو كانوا يعملوا شوية تغييرات هتبقى أفضل.",مجلس التعاون الخليجي للتغذية,الإسكندرية,أنا رائي إن خدمة التموين في إسكندرية كويسة جدا لكن ممكن تتحسن أكتر أنا سعيد بيها لأنها بتوفر لنا الحاجات اللي محتاجينها بس أعتقد لو كانوا يعملوا شوية تغييرات هتبقى أفضل,Positive
4,"أنا سعيد جدا بتجربة خدمة التموين الجديدة في الأسكندرية! إنها ممتازة للغاية, والطعام لذيذ ونظيف تماما. أقدر الجهد المبذول لتقديم مثل هذا الطعام الرائع للمناطق الفقيرة والمهمشة. شكرا جزيلا على كل شيء!",مكتب التموين السعيد,الإسكندرية,أنا سعيد جدا بتجربة خدمة التموين الجديدة في الأسكندرية إنها ممتازة للغاية والطعام لذيذ ونظيف تماما أقدر الجهد المبذول لتقديم مثل هذا الطعام الرائع للمناطق الفقيرة والمهمشة شكرا جزيلا على كل شيء,Positive
2,"أنا عايز أقول إنك بتعمل كويس جدا, ولكن الخدمات اللي بنستلمها هنا في سوهاج مش زي الدول التانية. الأكل بيكون قديم أوي والخدمة كمان سيئة. أتمنى لو تتحسن الأمور قريب عشان الناس تستمتع بالوجبات دي أكتر. تحياتي لك ولجميع العاملين في القطاع الحكومي.",مكتب جمعية التغذية الصحية,سوهاج,أنا عايز أقول إنك بتعمل كويس جدا ولكن الخدمات اللي بنستلمها هنا في سوهاج مش زي الدول التانية الأكل بيكون قديم أوي والخدمة كمان سيئة أتمنى لو تتحسن الأمور قريب عشان الناس تستمتع بالوجبات دي أكتر تحياتي لك ولجميع العاملين في القطاع الحكومي,Positive
